session_day,time_utc,time_local,bar_idx_in_day,action,current_position,close,spread,raw_pnl,transaction_cost,net_pnl,mtm_pnl,equity,forced_close
2024-12-13,2024-12-13 03:58:00+00:00,2024-12-13 10:58:00+07:00,118,1,0,1.04651,17,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 03:59:00+00:00,2024-12-13 10:59:00+07:00,119,1,0,1.04642,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:00:00+00:00,2024-12-13 11:00:00+07:00,120,1,0,1.04635,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:01:00+00:00,2024-12-13 11:01:00+07:00,121,1,0,1.04629,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:02:00+00:00,2024-12-13 11:02:00+07:00,122,1,0,1.04623,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:03:00+00:00,2024-12-13 11:03:00+07:00,123,1,0,1.04633,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:04:00+00:00,2024-12-13 11:04:00+07:00,124,1,0,1.04638,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:05:00+00:00,2024-12-13 11:05:00+07:00,125,1,0,1.04635,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:06:00+00:00,2024-12-13 11:06:00+07:00,126,1,0,1.04633,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:07:00+00:00,2024-12-13 11:07:00+07:00,127,1,0,1.04626,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:08:00+00:00,2024-12-13 11:08:00+07:00,128,1,0,1.0462,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:09:00+00:00,2024-12-13 11:09:00+07:00,129,1,0,1.04618,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:10:00+00:00,2024-12-13 11:10:00+07:00,130,1,0,1.04617,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:11:00+00:00,2024-12-13 11:11:00+07:00,131,1,0,1.04618,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:12:00+00:00,2024-12-13 11:12:00+07:00,132,1,0,1.04628,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:13:00+00:00,2024-12-13 11:13:00+07:00,133,1,0,1.04633,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:14:00+00:00,2024-12-13 11:14:00+07:00,134,1,0,1.04631,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:15:00+00:00,2024-12-13 11:15:00+07:00,135,1,0,1.04618,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:16:00+00:00,2024-12-13 11:16:00+07:00,136,1,0,1.04631,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:17:00+00:00,2024-12-13 11:17:00+07:00,137,1,0,1.04638,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:18:00+00:00,2024-12-13 11:18:00+07:00,138,1,0,1.04638,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:19:00+00:00,2024-12-13 11:19:00+07:00,139,1,0,1.04641,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:20:00+00:00,2024-12-13 11:20:00+07:00,140,1,0,1.04638,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:21:00+00:00,2024-12-13 11:21:00+07:00,141,1,0,1.04628,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:22:00+00:00,2024-12-13 11:22:00+07:00,142,1,0,1.04633,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:23:00+00:00,2024-12-13 11:23:00+07:00,143,1,0,1.04636,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:24:00+00:00,2024-12-13 11:24:00+07:00,144,1,0,1.04633,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:25:00+00:00,2024-12-13 11:25:00+07:00,145,1,0,1.04634,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:26:00+00:00,2024-12-13 11:26:00+07:00,146,1,0,1.04632,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:27:00+00:00,2024-12-13 11:27:00+07:00,147,1,0,1.04634,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:28:00+00:00,2024-12-13 11:28:00+07:00,148,1,0,1.04636,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:29:00+00:00,2024-12-13 11:29:00+07:00,149,1,0,1.04636,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:30:00+00:00,2024-12-13 11:30:00+07:00,150,1,0,1.04614,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:31:00+00:00,2024-12-13 11:31:00+07:00,151,1,0,1.04628,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:32:00+00:00,2024-12-13 11:32:00+07:00,152,1,0,1.04622,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:33:00+00:00,2024-12-13 11:33:00+07:00,153,1,0,1.04633,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:34:00+00:00,2024-12-13 11:34:00+07:00,154,1,0,1.04635,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:35:00+00:00,2024-12-13 11:35:00+07:00,155,1,0,1.04637,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:36:00+00:00,2024-12-13 11:36:00+07:00,156,1,0,1.04635,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:37:00+00:00,2024-12-13 11:37:00+07:00,157,1,0,1.04635,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:38:00+00:00,2024-12-13 11:38:00+07:00,158,1,0,1.04646,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:39:00+00:00,2024-12-13 11:39:00+07:00,159,1,0,1.04647,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:40:00+00:00,2024-12-13 11:40:00+07:00,160,1,0,1.04653,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:41:00+00:00,2024-12-13 11:41:00+07:00,161,1,0,1.04648,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:42:00+00:00,2024-12-13 11:42:00+07:00,162,1,0,1.04646,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:43:00+00:00,2024-12-13 11:43:00+07:00,163,1,0,1.04635,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:44:00+00:00,2024-12-13 11:44:00+07:00,164,1,0,1.04632,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:45:00+00:00,2024-12-13 11:45:00+07:00,165,1,0,1.0464,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:46:00+00:00,2024-12-13 11:46:00+07:00,166,1,0,1.0464,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:47:00+00:00,2024-12-13 11:47:00+07:00,167,1,0,1.04633,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:48:00+00:00,2024-12-13 11:48:00+07:00,168,1,0,1.0462,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:49:00+00:00,2024-12-13 11:49:00+07:00,169,1,0,1.04614,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:50:00+00:00,2024-12-13 11:50:00+07:00,170,1,0,1.04605,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:51:00+00:00,2024-12-13 11:51:00+07:00,171,1,0,1.04593,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:52:00+00:00,2024-12-13 11:52:00+07:00,172,1,0,1.04597,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:53:00+00:00,2024-12-13 11:53:00+07:00,173,1,0,1.04602,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:54:00+00:00,2024-12-13 11:54:00+07:00,174,1,0,1.046,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:55:00+00:00,2024-12-13 11:55:00+07:00,175,1,0,1.04596,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:56:00+00:00,2024-12-13 11:56:00+07:00,176,1,0,1.04601,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 04:57:00+00:00,2024-12-13 11:57:00+07:00,177,1,0,1.04598,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:58:00+00:00,2024-12-13 11:58:00+07:00,178,1,0,1.04596,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 04:59:00+00:00,2024-12-13 11:59:00+07:00,179,1,0,1.04595,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:00:00+00:00,2024-12-13 12:00:00+07:00,180,1,0,1.04605,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:01:00+00:00,2024-12-13 12:01:00+07:00,181,1,0,1.04611,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:02:00+00:00,2024-12-13 12:02:00+07:00,182,1,0,1.04613,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:03:00+00:00,2024-12-13 12:03:00+07:00,183,1,0,1.04614,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:04:00+00:00,2024-12-13 12:04:00+07:00,184,1,0,1.04607,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:05:00+00:00,2024-12-13 12:05:00+07:00,185,1,0,1.04609,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:06:00+00:00,2024-12-13 12:06:00+07:00,186,1,0,1.04613,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:07:00+00:00,2024-12-13 12:07:00+07:00,187,1,0,1.04604,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:08:00+00:00,2024-12-13 12:08:00+07:00,188,1,0,1.04605,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:09:00+00:00,2024-12-13 12:09:00+07:00,189,1,0,1.04607,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:10:00+00:00,2024-12-13 12:10:00+07:00,190,1,0,1.04599,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:11:00+00:00,2024-12-13 12:11:00+07:00,191,1,0,1.04599,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:12:00+00:00,2024-12-13 12:12:00+07:00,192,1,0,1.04602,21,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:13:00+00:00,2024-12-13 12:13:00+07:00,193,1,0,1.04614,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:14:00+00:00,2024-12-13 12:14:00+07:00,194,1,0,1.04615,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:15:00+00:00,2024-12-13 12:15:00+07:00,195,1,0,1.04619,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:16:00+00:00,2024-12-13 12:16:00+07:00,196,1,0,1.04619,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:17:00+00:00,2024-12-13 12:17:00+07:00,197,1,0,1.04618,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:18:00+00:00,2024-12-13 12:18:00+07:00,198,1,0,1.04622,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:19:00+00:00,2024-12-13 12:19:00+07:00,199,1,0,1.04628,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:20:00+00:00,2024-12-13 12:20:00+07:00,200,1,0,1.04625,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:21:00+00:00,2024-12-13 12:21:00+07:00,201,1,0,1.04628,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:22:00+00:00,2024-12-13 12:22:00+07:00,202,1,0,1.04621,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:23:00+00:00,2024-12-13 12:23:00+07:00,203,1,0,1.0462,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:24:00+00:00,2024-12-13 12:24:00+07:00,204,1,0,1.04623,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:25:00+00:00,2024-12-13 12:25:00+07:00,205,1,0,1.04618,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:26:00+00:00,2024-12-13 12:26:00+07:00,206,1,0,1.04613,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:27:00+00:00,2024-12-13 12:27:00+07:00,207,1,0,1.04618,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:28:00+00:00,2024-12-13 12:28:00+07:00,208,1,0,1.04613,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:29:00+00:00,2024-12-13 12:29:00+07:00,209,1,0,1.0461,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:30:00+00:00,2024-12-13 12:30:00+07:00,210,1,0,1.04617,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:31:00+00:00,2024-12-13 12:31:00+07:00,211,1,0,1.04616,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:32:00+00:00,2024-12-13 12:32:00+07:00,212,1,0,1.04614,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:33:00+00:00,2024-12-13 12:33:00+07:00,213,1,0,1.04628,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:34:00+00:00,2024-12-13 12:34:00+07:00,214,1,0,1.04623,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:35:00+00:00,2024-12-13 12:35:00+07:00,215,1,0,1.04634,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:36:00+00:00,2024-12-13 12:36:00+07:00,216,1,0,1.04632,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:37:00+00:00,2024-12-13 12:37:00+07:00,217,1,0,1.04636,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:38:00+00:00,2024-12-13 12:38:00+07:00,218,1,0,1.0464,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:39:00+00:00,2024-12-13 12:39:00+07:00,219,1,0,1.04639,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:40:00+00:00,2024-12-13 12:40:00+07:00,220,1,0,1.04639,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:41:00+00:00,2024-12-13 12:41:00+07:00,221,1,0,1.04634,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:42:00+00:00,2024-12-13 12:42:00+07:00,222,1,0,1.04638,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:43:00+00:00,2024-12-13 12:43:00+07:00,223,1,0,1.04632,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:44:00+00:00,2024-12-13 12:44:00+07:00,224,1,0,1.04629,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:45:00+00:00,2024-12-13 12:45:00+07:00,225,1,0,1.04629,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:46:00+00:00,2024-12-13 12:46:00+07:00,226,1,0,1.0463,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:47:00+00:00,2024-12-13 12:47:00+07:00,227,1,0,1.0462,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:48:00+00:00,2024-12-13 12:48:00+07:00,228,1,0,1.04628,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:49:00+00:00,2024-12-13 12:49:00+07:00,229,1,0,1.04628,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:50:00+00:00,2024-12-13 12:50:00+07:00,230,1,0,1.0462,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:51:00+00:00,2024-12-13 12:51:00+07:00,231,1,0,1.04615,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:52:00+00:00,2024-12-13 12:52:00+07:00,232,1,0,1.04611,21,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:53:00+00:00,2024-12-13 12:53:00+07:00,233,1,0,1.04609,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:54:00+00:00,2024-12-13 12:54:00+07:00,234,1,0,1.04609,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:55:00+00:00,2024-12-13 12:55:00+07:00,235,1,0,1.04598,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:56:00+00:00,2024-12-13 12:56:00+07:00,236,1,0,1.04594,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:57:00+00:00,2024-12-13 12:57:00+07:00,237,1,0,1.04596,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 05:58:00+00:00,2024-12-13 12:58:00+07:00,238,1,0,1.04591,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 05:59:00+00:00,2024-12-13 12:59:00+07:00,239,1,0,1.04592,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:00:00+00:00,2024-12-13 13:00:00+07:00,240,1,0,1.04583,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:01:00+00:00,2024-12-13 13:01:00+07:00,241,1,0,1.04584,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:02:00+00:00,2024-12-13 13:02:00+07:00,242,1,0,1.04595,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:03:00+00:00,2024-12-13 13:03:00+07:00,243,1,0,1.04605,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:04:00+00:00,2024-12-13 13:04:00+07:00,244,1,0,1.04601,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:05:00+00:00,2024-12-13 13:05:00+07:00,245,1,0,1.04596,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:06:00+00:00,2024-12-13 13:06:00+07:00,246,1,0,1.04596,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:07:00+00:00,2024-12-13 13:07:00+07:00,247,1,0,1.04592,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:08:00+00:00,2024-12-13 13:08:00+07:00,248,1,0,1.04593,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:09:00+00:00,2024-12-13 13:09:00+07:00,249,1,0,1.04597,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:10:00+00:00,2024-12-13 13:10:00+07:00,250,1,0,1.04593,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:11:00+00:00,2024-12-13 13:11:00+07:00,251,1,0,1.04587,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:12:00+00:00,2024-12-13 13:12:00+07:00,252,1,0,1.04587,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:13:00+00:00,2024-12-13 13:13:00+07:00,253,1,0,1.04588,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:14:00+00:00,2024-12-13 13:14:00+07:00,254,1,0,1.04584,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:15:00+00:00,2024-12-13 13:15:00+07:00,255,1,0,1.04566,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:16:00+00:00,2024-12-13 13:16:00+07:00,256,1,0,1.04554,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:17:00+00:00,2024-12-13 13:17:00+07:00,257,1,0,1.04568,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:18:00+00:00,2024-12-13 13:18:00+07:00,258,1,0,1.04567,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:19:00+00:00,2024-12-13 13:19:00+07:00,259,1,0,1.04566,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:20:00+00:00,2024-12-13 13:20:00+07:00,260,1,0,1.04585,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:21:00+00:00,2024-12-13 13:21:00+07:00,261,1,0,1.04585,17,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:22:00+00:00,2024-12-13 13:22:00+07:00,262,1,0,1.04574,17,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:23:00+00:00,2024-12-13 13:23:00+07:00,263,1,0,1.04575,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:24:00+00:00,2024-12-13 13:24:00+07:00,264,1,0,1.04583,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:25:00+00:00,2024-12-13 13:25:00+07:00,265,1,0,1.04572,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:26:00+00:00,2024-12-13 13:26:00+07:00,266,1,0,1.04571,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:27:00+00:00,2024-12-13 13:27:00+07:00,267,1,0,1.04575,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:28:00+00:00,2024-12-13 13:28:00+07:00,268,1,0,1.04565,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:29:00+00:00,2024-12-13 13:29:00+07:00,269,1,0,1.04569,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:30:00+00:00,2024-12-13 13:30:00+07:00,270,1,0,1.04573,21,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:31:00+00:00,2024-12-13 13:31:00+07:00,271,1,0,1.04577,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:32:00+00:00,2024-12-13 13:32:00+07:00,272,1,0,1.04577,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:33:00+00:00,2024-12-13 13:33:00+07:00,273,1,0,1.04578,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:34:00+00:00,2024-12-13 13:34:00+07:00,274,1,0,1.04577,19,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:35:00+00:00,2024-12-13 13:35:00+07:00,275,1,0,1.0458,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:36:00+00:00,2024-12-13 13:36:00+07:00,276,1,0,1.04591,18,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:37:00+00:00,2024-12-13 13:37:00+07:00,277,1,0,1.04593,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:38:00+00:00,2024-12-13 13:38:00+07:00,278,1,0,1.04611,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:39:00+00:00,2024-12-13 13:39:00+07:00,279,1,0,1.04615,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:40:00+00:00,2024-12-13 13:40:00+07:00,280,1,0,1.04612,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:41:00+00:00,2024-12-13 13:41:00+07:00,281,1,0,1.04615,21,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:42:00+00:00,2024-12-13 13:42:00+07:00,282,1,0,1.04614,21,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:43:00+00:00,2024-12-13 13:43:00+07:00,283,1,0,1.04612,21,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:44:00+00:00,2024-12-13 13:44:00+07:00,284,1,0,1.04605,18,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:45:00+00:00,2024-12-13 13:45:00+07:00,285,1,0,1.04603,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:46:00+00:00,2024-12-13 13:46:00+07:00,286,1,0,1.0461,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:47:00+00:00,2024-12-13 13:47:00+07:00,287,1,0,1.04614,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:48:00+00:00,2024-12-13 13:48:00+07:00,288,1,0,1.04617,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:49:00+00:00,2024-12-13 13:49:00+07:00,289,1,0,1.04617,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:50:00+00:00,2024-12-13 13:50:00+07:00,290,1,0,1.04618,19,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:51:00+00:00,2024-12-13 13:51:00+07:00,291,1,0,1.04614,20,-0.0,0.0,-0.0,-0.0,10000.0,False
2024-12-13,2024-12-13 06:52:00+00:00,2024-12-13 13:52:00+07:00,292,1,0,1.04617,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:53:00+00:00,2024-12-13 13:53:00+07:00,293,1,0,1.04618,20,0.0,0.0,0.0,0.0,10000.0,False
2024-12-13,2024-12-13 06:54:00+00:00,2024-12-13 13:54:00+07:00,294,1,0,1.04615,19,-0.0,0.0,-0.0,-0.0,10000.0,False
